,id,full_name,first_name,last_name,is_active
1149,76617,Pat Dunn,Pat,Dunn,0
1150,76618,T.R. Dunn,T.R.,Dunn,0
1151,2648,Ronald Dupree,Ronald,Dupree,0
1152,201142,Kevin Durant,Kevin,Durant,1
1153,1631105,Jalen Duren,Jalen,Duren,1
1154,76619,John Duren,John,Duren,0
1155,1090,Pat Durham,Pat,Durham,0
1156,76621,Devin Durrant,Devin,Durrant,0
1157,76622,Ken Durrett,Ken,Durrett,0
1158,1628979,Trevon Duval,Trevon,Duval,0
1159,76624,Jack Dwan,Jack,Dwan,0
1160,76625,Craig Dykema,Craig,Dykema,0
1161,76626,Gene Dyker,Gene,Dyker,0
1162,202406,Jerome Dyson,Jerome,Dyson,0
1163,289,Ledell Eackles,Ledell,Eackles,0
1164,76628,Jim Eakins,Jim,Eakins,0
1165,768,Acie Earl,Acie,Earl,0
1166,76630,Ed Earle,Ed,Earle,0
1167,203921,Cleanthony Early,Cleanthony,Early,0
1168,1631106,Tari Eason,Tari,Eason,1
1169,76631,Mark Eaton,Mark,Eaton,0
1170,76632,Jerry Eaves,Jerry,Eaves,0
1171,202365,Devin Ebanks,Devin,Ebanks,0
1172,76633,Bill Ebben,Bill,Ebben,0
1173,76634,Al Eberhard,Al,Eberhard,0
1174,2569,Ndudi Ebi,Ndudi,Ebi,0
1175,1630693,Jaime Echenique,Jaime,Echenique,0
1176,204067,Jarell Eddie,Jarell,Eddie,0
1177,76635,Patrick Eddie,Patrick,Eddie,0
1178,76636,Thomas Eddleman,Thomas,Eddleman,0
1179,76637,Kent Edelin,Kent,Edelin,0
1180,76638,Keith Edmonson,Keith,Edmonson,0
1181,721,Tyus Edney,Tyus,Edney,0
1182,1630162,Anthony Edwards,Anthony,Edwards,1
1183,76646,Bill Edwards,Bill,Edwards,0
1184,898,Blue Edwards,Blue,Edwards,0
1185,1629035,Carsen Edwards,Carsen,Edwards,0
1186,2451,Corsley Edwards,Corsley,Edwards,0
1187,346,Doug Edwards,Doug,Edwards,0
1188,76641,Franklin Edwards,Franklin,Edwards,0
1189,229,James Edwards,James,Edwards,0
1190,76643,Jay Edwards,Jay,Edwards,0
1191,2823,John Edwards,John,Edwards,0
1192,1630556,Kessler Edwards,Kessler,Edwards,1
1193,236,Kevin Edwards,Kevin,Edwards,0
1194,1630306,Rob Edwards,Rob,Edwards,0
1195,202197,Shane Edwards,Shane,Edwards,0
1196,1629053,Vincent Edwards,Vincent,Edwards,0
1197,76647,Johnny Egan,Johnny,Egan,0
1198,76648,Lonnie Eggleston,Lonnie,Eggleston,0
1199,76649,Eddie Ehlers,Eddie,Ehlers,0
1200,378,Craig Ehlo,Craig,Ehlo,0
1201,76651,Dick Eichhorst,Dick,Eichhorst,0
1202,458,Howard Eisley,Howard,Eisley,0
1203,1918,Obinna Ekezie,Obinna,Ekezie,0
1204,2064,Khalid El-Amin,Khalid,El-Amin,0
1205,76653,Don Eliason,Don,Eliason,0
1206,53,Mario Elie,Mario,Elie,0
1207,1629604,CJ Elleby,CJ,Elleby,0
1208,76655,Ray Ellefson,Ray,Ellefson,0
1209,1627740,Henry Ellenson,Henry,Ellenson,0
1210,201961,Wayne Ellington,Wayne,Ellington,0
1211,76656,Bob Elliott,Bob,Elliott,0
1212,251,Sean Elliott,Sean,Elliott,0
1213,76658,Alexander Ellis,Alexander,Ellis,0
1214,76664,Bo Ellis,Bo,Ellis,0
1215,107,Dale Ellis,Dale,Ellis,0
1216,1677,Harold Ellis,Harold,Ellis,0
1217,76661,Joe Ellis,Joe,Ellis,0
1218,1631165,Keon Ellis,Keon,Ellis,1
1219,111,LaPhonso Ellis,LaPhonso,Ellis,0
1220,1034,LeRon Ellis,LeRon,Ellis,0
1221,76663,Leroy Ellis,Leroy,Ellis,0
1222,101145,Monta Ellis,Monta,Ellis,0
1223,442,Pervis Ellison,Pervis,Ellison,0
1224,600010,Len Elmore,Len,Elmore,0
1225,1922,Francisco Elson,Francisco,Elson,0
1226,76667,Darrell Elston,Darrell,Elston,0
1227,2408,Melvin Ely,Melvin,Ely,0
1228,203954,Joel Embiid,Joel,Embiid,1
1229,76668,Wayne Embry,Wayne,Embry,0
1230,2765,Andre Emmett,Andre,Emmett,0
1231,76669,Ned Endress,Ned,Endress,0
1232,76670,Chris Engler,Chris,Engler,0
1233,76671,Wayne Englestad,Wayne,Englestad,0
1234,76672,A.J. English,A.J.,English,0
1235,76673,Alex English,Alex,English,0
1236,76674,Claude English,Claude,English,0
1237,76676,Jojo English,Jojo,English,0
1238,203119,Kim English,Kim,English,0
1239,76675,Scott English,Scott,English,0
1240,76677,Gene Englund,Gene,Englund,0
1241,203898,Tyler Ennis,Tyler,Ennis,0
1242,203516,James Ennis III,James,Ennis III,0
1243,76678,Ray Epps,Ray,Epps,0
1244,201623,Semih Erden,Semih,Erden,0
1245,76679,Bo Erias,Bo,Erias,0
1246,76680,Keith Erickson,Keith,Erickson,0
1247,76681,Julius Erving,Julius,Erving,0
1248,1915,Evan Eschmeyer,Evan,Eschmeyer,0
1249,76682,Jack Eskridge,Jack,Eskridge,0
1250,76683,Vincenzo Esposito,Vincenzo,Esposito,0
1251,1629234,Drew Eubanks,Drew,Eubanks,1
1252,76687,Bob Evans,Bob,Evans,0
1253,967,Brian Evans,Brian,Evans,0
1254,76685,Earl Evans,Earl,Evans,0
1255,1628980,Jacob Evans,Jacob,Evans,0
1256,1628393,Jawun Evans,Jawun,Evans,0
1257,202379,Jeremy Evans,Jeremy,Evans,0
1258,2230,Maurice Evans,Maurice,Evans,0
1259,76686,Mike Evans,Mike,Evans,0
1260,2501,Reggie Evans,Reggie,Evans,0
1261,201936,Tyreke Evans,Tyreke,Evans,0
1262,101137,Daniel Ewing,Daniel,Ewing,0
1263,121,Patrick Ewing,Patrick,Ewing,0
1264,201607,Patrick Ewing,Patrick,Ewing,0
1265,203957,Dante Exum,Dante,Exum,0
1266,201963,Christian Eyenga,Christian,Eyenga,0
1267,203105,Festus Ezeli,Festus,Ezeli,0
1268,76689,Johnny Ezersky,Johnny,Ezersky,0
1269,76690,Joe Fabel,Joe,Fabel,0
1270,76691,John Fairchild,John,Fairchild,0
1271,1629605,Tacko Fall,Tacko,Fall,0
1272,76692,Phil Farbman,Phil,Farbman,0
1273,202702,Kenneth Faried,Kenneth,Faried,0
1274,76693,Dick Farley,Dick,Farley,0
1275,200770,Jordan Farmar,Jordan,Farmar,0
1276,2824,Desmon Farmer,Desmon,Farmer,0
1277,76695,Jim Farmer,Jim,Farmer,0
1278,76694,Mike Farmer,Mike,Farmer,0
1279,1108,Tony Farmer,Tony,Farmer,0
1280,76696,Bob Faught,Bob,Faught,0
1281,203543,Vitor Faverani,Vitor,Faverani,0
1282,202324,Derrick Favors,Derrick,Favors,0
1283,201174,Nick Fazekas,Nick,Fazekas,0
1284,76697,Dave Fedor,Dave,Fedor,0
1285,76698,Bob Feerick,Bob,Feerick,0
1286,76699,Butch Feher,Butch,Feher,0
1287,994,Jamie Feick,Jamie,Feick,0
1288,76701,Ron Feiereisel,Ron,Feiereisel,0
1289,76702,George Feigenbaum,George,Feigenbaum,0
1290,76703,Dave Feitl,Dave,Feitl,0
1291,1627770,Kay Felder,Kay,Felder,0
1292,1626245,Cristiano Felicio,Cristiano,Felicio,0
1293,203467,Carrick Felix,Carrick,Felix,0
1294,101230,Noel Felix,Noel,Felix,0
1295,76704,Ray Felix,Ray,Felix,0
1296,101109,Raymond Felton,Raymond,Felton,0
1297,76705,Jake Fendley,Jake,Fendley,0
1298,76706,Bill Fenley,Bill,Fenley,0
1299,2724,Desmond Ferguson,Desmond,Ferguson,0
1300,1628390,Terrance Ferguson,Terrance,Ferguson,0
1301,201164,Rudy Fernandez,Rudy,Fernandez,0
1302,1628981,Bruno Fernando,Bruno,Fernando,1
1303,76707,Eric Fernsten,Eric,Fernsten,0
1304,76708,Al Ferrari,Al,Ferrari,0
1305,76709,Rolando Ferreira,Rolando,Ferreira,0
1306,273,Duane Ferrell,Duane,Ferrell,0
1307,1627812,Yogi Ferrell,Yogi,Ferrell,0
1308,76711,Arnie Ferrin,Arnie,Ferrin,0
1309,76712,Bob Ferry,Bob,Ferry,0
1310,198,Danny Ferry,Danny,Ferry,0
1311,201178,Kyrylo Fesenko,Kyrylo,Fesenko,0
1312,76713,Kenny Fields,Kenny,Fields,0
1313,202361,Landry Fields,Landry,Fields,0
1314,76714,Ron Filipek,Ron,Filipek,0
1315,76715,Greg Fillmore,Greg,Fillmore,0
1316,76716,Hank Finkel,Hank,Finkel,0
1317,714,Michael Finley,Michael,Finley,0
1318,76717,Danny Finn,Danny,Finn,0
1319,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,1
1320,900,Matt Fish,Matt,Fish,0
1321,965,Derek Fisher,Derek,Fisher,0
1322,2809,Gerald Fitch,Gerald,Fitch,0
1323,1630238,Malik Fitts,Malik,Fitts,0
1324,76720,Bob Fitzgerald,Bob,Fitzgerald,0
1325,76719,Dick Fitzgerald,Dick,Fitzgerald,0
1326,2033,Marcus Fizer,Marcus,Fizer,0
1327,76721,Jerry Fleishman,Jerry,Fleishman,0
1328,76722,Al Fleming,Al,Fleming,0
1329,76723,Ed Fleming,Ed,Fleming,0
1330,313,Vern Fleming,Vern,Fleming,0
1331,2784,Luis Flores,Luis,Flores,0
1332,76725,Bruce Flowers,Bruce,Flowers,0
1333,76726,Sleepy Floyd,Sleepy,Floyd,0
1334,201938,Jonny Flynn,Jonny,Flynn,0
1335,1630201,Malachi Flynn,Malachi,Flynn,1
1336,76727,Mike Flynn,Mike,Flynn,0
1337,76728,Larry Fogle,Larry,Fogle,0
1338,76729,Jack Foley,Jack,Foley,0
1339,1829,Ike Fontaine,Ike,Fontaine,0
1340,76731,Levi Fontaine,Levi,Fontaine,0
1341,1631323,Simone Fontecchio,Simone,Fontecchio,1
1342,202880,Jeff Foote,Jeff,Foote,0
1343,1627854,Bryn Forbes,Bryn,Forbes,1
1344,201814,Gary Forbes,Gary,Forbes,0
1345,1630758,Aleem Ford,Aleem,Ford,0
1346,76732,Alphonso Ford,Alphonso,Ford,0
1347,2228,Alton Ford,Alton,Ford,0
1348,76733,Chris Ford,Chris,Ford,0
1349,76734,Don Ford,Don,Ford,0
1350,76735,Jake Ford,Jake,Ford,0
1351,76736,Phil Ford,Phil,Ford,0
1352,101213,Sharrod Ford,Sharrod,Ford,0
1353,726,Sherell Ford,Sherell,Ford,0
1354,2551,T.J. Ford,T.J.,Ford,0
1355,76738,Donnie Forman,Donnie,Forman,0
1356,76739,Bayard Forrest,Bayard,Forrest,0
1357,1630235,Trent Forrest,Trent,Forrest,1
1358,2218,Joseph Forte,Joseph,Forte,0
1359,202622,Courtney Fortson,Courtney,Fortson,0
1360,1504,Danny Fortson,Danny,Fortson,0
1361,76740,Fred Foster,Fred,Foster,0
1362,323,Greg Foster,Greg,Foster,0
1363,1902,Jeff Foster,Jeff,Foster,0
1364,76742,Rod Foster,Rod,Foster,0
1365,1630701,Michael Foster Jr.,Michael,Foster Jr.,1
1366,2238,Antonis Fotsis,Antonis,Fotsis,0
1367,203095,Evan Fournier,Evan,Fournier,1
1368,76744,Larry Foust,Larry,Foust,0
1369,76745,Jerry Fowler,Jerry,Fowler,0
1370,1762,Tremaine Fowlkes,Tremaine,Fowlkes,0
1371,1628368,De'Aaron Fox,De'Aaron,Fox,1
1372,76746,Harold Fox,Harold,Fox,0
1373,76747,Jim Fox,Jim,Fox,0
1374,296,Rick Fox,Rick,Fox,0
1375,200751,Randy Foye,Randy,Foye,0
1376,1502,Adonal Foyle,Adonal,Foyle,0
1377,2499,Richie Frahm,Richie,Frahm,0
1378,1883,Steve Francis,Steve,Francis,0
1379,76748,Tellis Frank,Tellis,Frank,0
1380,76749,Nat Frankel,Nat,Frankel,0
1381,203479,Jamaal Franklin,Jamaal,Franklin,0
1382,1629606,Robert Franks,Robert,Franks,0
1383,204025,Tim Frazier,Tim,Frazier,0
1384,76750,Walt Frazier,Walt,Frazier,0
1385,76751,Will Frazier,Will,Frazier,0
1386,1626187,Michael Frazier II,Michael,Frazier II,0
1387,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,0
1388,76752,Anthony Frederick,Anthony,Frederick,0
1389,202690,Jimmer Fredette,Jimmer,Fredette,0
1390,76753,World Free,World,Free,0
1391,202683,Enes Freedom,Enes,Freedom,0
1392,200777,Joel Freeland,Joel,Freeland,0
1393,76754,Donnie Freeman,Donnie,Freeman,0
1394,76755,Gary Freeman,Gary,Freeman,0
1395,76756,Rod Freeman,Rod,Freeman,0
1396,2782,Matt Freije,Matt,Freije,0
1397,76757,Frido Frey,Frido,Frey,0
1398,76758,Larry Friend,Larry,Friend,0
1399,76759,Pat Frink,Pat,Frink,0
1400,76760,Jim Fritsche,Jim,Fritsche,0
1401,101112,Channing Frye,Channing,Frye,0
1402,76761,Bernie Fryer,Bernie,Fryer,0
1403,76762,Frank Fucarino,Frank,Fucarino,0
1404,76763,Herm Fuetsch,Herm,Fuetsch,0
1405,76764,Joe Fulks,Joe,Fulks,0
1406,2673,Hiram Fuller,Hiram,Fuller,0
1407,957,Todd Fuller,Todd,Fuller,0
1408,76765,Tony Fuller,Tony,Fuller,0
1409,1628365,Markelle Fultz,Markelle,Fultz,1
1410,1444,Lawrence Funderburke,Lawrence,Funderburke,0
1411,76767,Terry Furlow,Terry,Furlow,0
1412,76768,Billy Gabor,Billy,Gabor,0
1413,1629117,Wenyen Gabriel,Wenyen,Gabriel,1
1414,2429,Dan Gadzuric,Dan,Gadzuric,0
1415,202070,Tony Gaffney,Tony,Gaffney,0
1416,1629655,Daniel Gafford,Daniel,Gafford,1
1417,101184,Deng Gai,Deng,Gai,0
1418,76769,Elmer R. Gainer,Elmer R.,Gainer,0
1419,76770,Corey Gaines,Corey,Gaines,0
1420,2558,Reece Gaines,Reece,Gaines,0
1421,202178,Sundiata Gaines,Sundiata,Gaines,0
1422,76771,Mike Gale,Mike,Gale,0
1423,76772,Chad Gallagher,Chad,Gallagher,0
1424,76773,Harry Gallatin,Harry,Gallatin,0
1425,201568,Danilo Gallinari,Danilo,Gallinari,1
1426,204038,Langston Galloway,Langston,Galloway,0
1427,76774,Dave Gambee,Dave,Gambee,0
1428,333,Kevin Gamble,Kevin,Gamble,0
1429,76776,Bob Gantt,Bob,Gantt,0
1430,200816,Jorge Garbajosa,Jorge,Garbajosa,0
1431,2092,Ruben Garces,Ruben,Garces,0
1432,2682,Alex Garcia,Alex,Garcia,0
1433,101128,Francisco Garcia,Francisco,Garcia,0
1434,76778,Earl Gardner,Earl,Gardner,0
1435,201242,Thomas Gardner,Thomas,Gardner,0
1436,76779,Vern Gardner,Vern,Gardner,0
1437,76780,Jack Garfinkel,Jack,Garfinkel,0
1438,1627868,Patricio Garino,Patricio,Garino,0
1439,1629636,Darius Garland,Darius,Garland,1
1440,76781,Gary Garland,Gary,Garland,0
1441,76782,Winston Garland,Winston,Garland,0
1442,76783,Dick Garmaker,Dick,Garmaker,0
1443,1612,Chris Garner,Chris,Garner,0
1444,76785,Bill Garnett,Bill,Garnett,0
1445,708,Kevin Garnett,Kevin,Garnett,0
1446,1831,Marlon Garnett,Marlon,Garnett,0
1447,1628656,Billy Garrett,Billy,Garrett,0
1448,76786,Calvin Garrett,Calvin,Garrett,0
1449,1051,Dean Garrett,Dean,Garrett,0
1450,203197,Diante Garrett,Diante,Garrett,0
1451,76788,Eldo Garrett,Eldo,Garrett,0
1452,1630585,Marcus Garrett,Marcus,Garrett,0
1453,76789,Rowland Garrett,Rowland,Garrett,0
1454,76790,Tom Garrick,Tom,Garrick,0
1455,76791,John Garris,John,Garris,0
1456,1619,Kiwane Garris,Kiwane,Garris,0
1457,1727,Pat Garrity,Pat,Garrity,0
1458,1630586,Usman Garuba,Usman,Garuba,1
1459,76793,Jim Garvin,Jim,Garvin,0
1460,1630568,Luka Garza,Luka,Garza,1
1461,201188,Marc Gasol,Marc,Gasol,0
1462,2200,Pau Gasol,Pau,Gasol,0
1463,76794,Frank Gates,Frank,Gates,0
1464,423,Chris Gatling,Chris,Gatling,0
1465,930,Kenny Gattison,Kenny,Gattison,0
1466,200752,Rudy Gay,Rudy,Gay,1
1467,76797,Ed Gayda,Ed,Gayda,0
1468,1845,Andrew Gaze,Andrew,Gaze,0
1469,1627771,Michael Gbinije,Michael,Gbinije,0
1470,1002,Reggie Geary,Reggie,Geary,0
1471,202087,Alonzo Gee,Alonzo,Gee,0
1472,761,Matt Geiger,Matt,Geiger,0
1473,101153,Mickael Gelabale,Mickael,Gelabale,0
1474,1904,Devean George,Devean,George,0
1475,76800,Jack George,Jack,George,0
1476,202331,Paul George,Paul,George,1
1477,76801,Tate George,Tate,George,0
1478,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,0
1479,76802,Gus Gerard,Gus,Gerard,0
1480,76803,Derrick Gervin,Derrick,Gervin,0
1481,76804,George Gervin,George,Gervin,0
1482,76805,Gorham Getchell,Gorham,Getchell,0
1483,76806,John Gianelli,John,Gianelli,0
1484,76807,Dick Gibbs,Dick,Gibbs,0
1485,200789,Daniel Gibson,Daniel,Gibson,0
1486,76808,Dee Gibson,Dee,Gibson,0
1487,1626780,Jonathan Gibson,Jonathan,Gibson,0
1488,76809,Mel Gibson,Mel,Gibson,0
1489,76810,Mike Gibson,Mike,Gibson,0
1490,201959,Taj Gibson,Taj,Gibson,1
1491,76811,Ward Gibson,Ward,Gibson,0
1492,201592,J.R. Giddens,J.R.,Giddens,0
1493,1630581,Josh Giddey,Josh,Giddey,1
1494,201821,Trey Gilder,Trey,Gilder,0
1495,1628385,Harry Giles III,Harry,Giles III,0
1496,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,1
1497,1630264,Anthony Gill,Anthony,Gill,1
1498,2109,Eddie Gill,Eddie,Gill,0
1499,383,Kendall Gill,Kendall,Gill,0
1500,76812,Ben Gillery,Ben,Gillery,0
1501,1631221,Collin Gillespie,Collin,Gillespie,1
1502,1630273,Freddie Gillespie,Freddie,Gillespie,0
1503,76813,Gene Gillette,Gene,Gillette,0
1504,288,Armen Gilliam,Armen,Gilliam,0
1505,76815,Herm Gilliam,Herm,Gilliam,0
1506,600014,Artis Gilmore,Artis,Gilmore,0
1507,76817,Walt Gilmore,Walt,Gilmore,0
1508,76818,Chuck Gilmur,Chuck,Gilmur,0
1509,1938,Manu Ginobili,Manu,Ginobili,0
1510,1921,Gordan Giricek,Gordan,Giricek,0
1511,76819,Jack Givens,Jack,Givens,0
1512,202148,Mickell Gladness,Mickell,Gladness,0
1513,76820,George Glamack,George,Glamack,0
1514,76821,Gerald Glass,Gerald,Glass,0
1515,76822,Mike Glenn,Mike,Glenn,0
1516,76823,Norman Glick,Norman,Glick,0
1517,76824,Georgi Glouchkov,Georgi,Glouchkov,0
1518,76825,Clarence Glover,Clarence,Glover,0
1519,1901,Dion Glover,Dion,Glover,0
1520,2601,Andreas Glyniadakis,Andreas,Glyniadakis,0
1521,76826,Mike Gminski,Mike,Gminski,0
1522,203497,Rudy Gobert,Rudy,Gobert,1
1523,76827,Dan Godfread,Dan,Godfread,0
1524,76828,Tom Gola,Tom,Gola,0
1525,76829,Ben Goldfaden,Ben,Goldfaden,0
1526,924,Anthony Goldwire,Anthony,Goldwire,0
1527,101155,Ryan Gomes,Ryan,Gomes,0
1528,76830,Glen Gondrezick,Glen,Gondrezick,0
1529,76831,Grant Gondrezick,Grant,Gondrezick,0
1530,2400,Drew Gooden,Drew,Gooden,0
1531,76832,Gail Goodrich,Gail,Goodrich,0
1532,1864,Steve Goodrich,Steve,Goodrich,0
1533,203462,Archie Goodwin,Archie,Goodwin,0
1534,1629164,Brandon Goodwin,Brandon,Goodwin,0
1535,1630692,Jordan Goodwin,Jordan,Goodwin,1
1536,76833,Wilfred Goodwin,Wilfred,Goodwin,0
1537,203932,Aaron Gordon,Aaron,Gordon,1
1538,2732,Ben Gordon,Ben,Gordon,0
1539,204079,Drew Gordon,Drew,Gordon,0
1540,201569,Eric Gordon,Eric,Gordon,1
1541,76834,Lancaster Gordon,Lancaster,Gordon,0
1542,76835,Paul Gordon,Paul,Gordon,0
1543,101162,Marcin Gortat,Marcin,Gortat,0
1544,76836,Leo Gottlieb,Leo,Gottlieb,0
1545,202726,Andrew Goudelock,Andrew,Goudelock,0
1546,76837,Bato Govedarica,Bato,Govedarica,0
1547,76838,Joe Graboski,Joe,Graboski,0
1548,76839,Ricky Grace,Ricky,Grace,0
1549,1628984,Devonte' Graham,Devonte',Graham,1
1550,37,Greg Graham,Greg,Graham,0
1551,101121,Joey Graham,Joey,Graham,0
1552,76843,Mal Graham,Mal,Graham,0
1553,76841,Orlando Graham,Orlando,Graham,0
1554,76842,Paul Graham,Paul,Graham,0
1555,101211,Stephen Graham,Stephen,Graham,0
1556,1626203,Treveon Graham,Treveon,Graham,0
1557,76844,Jim Grandholm,Jim,Grandholm,0
1558,97,Ronnie Grandison,Ronnie,Grandison,0
1559,101122,Danny Granger,Danny,Granger,0
1560,76847,Stewart Granger,Stewart,Granger,0
1561,258,Brian Grant,Brian,Grant,0
1562,76850,Bud Grant,Bud,Grant,0
1563,202,Gary Grant,Gary,Grant,0
1564,285,Greg Grant,Greg,Grant,0
1565,265,Harvey Grant,Harvey,Grant,0
1566,270,Horace Grant,Horace,Grant,0
1567,203924,Jerami Grant,Jerami,Grant,1
1568,1626170,Jerian Grant,Jerian,Grant,0
1569,76852,Josh Grant,Josh,Grant,0
1570,1514,Paul Grant,Paul,Grant,0
1571,76853,Travis Grant,Travis,Grant,0
1572,1629055,Donte Grantham,Donte,Grantham,0
1573,76854,Don Grate,Don,Grate,0
1574,76855,Butch Graves,Butch,Graves,0
1575,1629755,Hassani Gravett,Hassani,Gravett,0
1576,201189,Aaron Gray,Aaron,Gray,0
1577,1070,Devin Gray,Devin,Gray,0
1578,1516,Ed Gray,Ed,Gray,0
1579,1026,Evric Gray,Evric,Gray,0
1580,76859,Gary Gray,Gary,Gray,0
1581,1627982,Josh Gray,Josh,Gray,0
1582,76860,Leonard Gray,Leonard,Gray,0
1583,76861,Stuart Gray,Stuart,Gray,0
1584,76862,Sylvester Gray,Sylvester,Gray,0
1585,76863,Wyndol Gray,Wyndol,Gray,0
1586,81,Jeff Grayer,Jeff,Grayer,0
1587,76865,Bob Greacen,Bob,Greacen,0
1588,920,A.C. Green,A.C.,Green,0
1589,1631260,AJ Green,AJ,Green,1
1590,201980,Danny Green,Danny,Green,1
1591,101209,Devin Green,Devin,Green,0
1592,203110,Draymond Green,Draymond,Green,1
1593,203475,Erick Green,Erick,Green,0
1594,101123,Gerald Green,Gerald,Green,0
1595,203210,JaMychal Green,JaMychal,Green,1
1596,1630224,Jalen Green,Jalen,Green,1
1597,1629750,Javonte Green,Javonte,Green,1
1598,201145,Jeff Green,Jeff,Green,1
1599,76867,Johnny Green,Johnny,Green,0
1600,1630182,Josh Green,Josh,Green,1
1601,76868,Ken Green,Ken,Green,0
1602,76869,Kenny Green,Kenny,Green,0
1603,600011,Lamar Green,Lamar,Green,0
1604,1036,Litterial Green,Litterial,Green,0
1605,76872,Luther Green,Luther,Green,0
1606,76873,Mike Green,Mike,Green,0
1607,76874,Rickey Green,Rickey,Green,0
1608,76875,Sean Green,Sean,Green,0
1609,76877,Si Green,Si,Green,0
1610,76876,Sidney Green,Sidney,Green,0
1611,76878,Steve Green,Steve,Green,0
1612,201192,Taurean Green,Taurean,Green,0
1613,76879,Tommy Green,Tommy,Green,0
1614,2584,Willie Green,Willie,Green,0
1615,201590,Donte Greene,Donte,Greene,0
1616,101158,Orien Greene,Orien,Greene,0
1617,76880,Jerry Greenspan,Jerry,Greenspan,0
1618,76881,David Greenwood,David,Greenwood,0
1619,76882,Hal Greer,Hal,Greer,0
1620,2696,Lynn Greer,Lynn,Greer,0
1621,76883,Gary Gregor,Gary,Gregor,0
1622,76884,Claude Gregory,Claude,Gregory,0
1623,76885,John Greig,John,Greig,0
1624,76886,Norm Grekin,Norm,Grekin,0
1625,76887,Kevin Grevey,Kevin,Grevey,0
1626,1631100,AJ Griffin,AJ,Griffin,1
1627,1559,Adrian Griffin,Adrian,Griffin,0
1628,201933,Blake Griffin,Blake,Griffin,1
1629,2204,Eddie Griffin,Eddie,Griffin,0
1630,76888,Greg Griffin,Greg,Griffin,0
1631,76889,Paul Griffin,Paul,Griffin,0
1632,201981,Taylor Griffin,Taylor,Griffin,0
1633,76890,Darrell Griffith,Darrell,Griffith,0
1634,76891,Chuck Grigsby,Chuck,Grigsby,0
1635,1629656,Quentin Grimes,Quentin,Grimes,1
1636,1575,Derek Grimm,Derek,Grimm,0
1637,76893,George Grimshaw,George,Grimshaw,0
1638,76894,Dick Groat,Dick,Groat,0
1639,76895,Bob Gross,Bob,Gross,0
1640,76896,Jerry Grote,Jerry,Grote,0
1641,76897,Alex Groza,Alex,Groza,0
1642,101219,Anthony Grundy,Anthony,Grundy,0
1643,76899,Ernie Grunfeld,Ernie,Grunfeld,0
1644,76900,Gene Guarilia,Gene,Guarilia,0
1645,76901,Petur Gudmundsson,Petur,Gudmundsson,0
1646,1629741,Marko Guduric,Marko,Guduric,0
1647,76902,Richie Guerin,Richie,Guerin,0
1648,339,Tom Gugliotta,Tom,Gugliotta,0
1649,76903,Andres Guibert,Andres,Guibert,0
1650,76904,Jay Guidinger,Jay,Guidinger,0
1651,76905,Coulby Gunther,Coulby,Gunther,0
1652,76906,Dave Gunther,Dave,Gunther,0
1653,76907,Al Guokas,Al,Guokas,0
1654,76908,Matt Guokas,Matt,Guokas,0
1655,76909,Matt Guokas,Matt,Guokas,0
1656,203268,Jorge Gutierrez,Jorge,Gutierrez,0
1657,1629657,Kyle Guy,Kyle,Guy,0
1658,2062,A.J. Guyton,A.J.,Guyton,0
1659,2775,Ha Seung-jin,,Ha Seung-jin,0
1660,1629060,Rui Hachimura,Rui,Hachimura,1
1661,76910,Rudy Hackett,Rudy,Hackett,0
1662,201632,Hamed Haddadi,Hamed,Haddadi,0
1663,76911,Scott Haffner,Scott,Haffner,0
1664,76912,Cliff Hagan,Cliff,Hagan,0
1665,76913,Glenn Hagan,Glenn,Hagan,0
1666,1630204,Ashton Hagans,Ashton,Hagans,0
1667,76914,Bob Hahn,Bob,Hahn,0
1668,76915,Al Hairston,Al,Hairston,0
1669,76916,Happy Hairston,Happy,Hairston,0
1670,76917,Lindsay Hairston,Lindsay,Hairston,0
1671,201612,Malik Hairston,Malik,Hairston,0
1672,203798,PJ Hairston,PJ,Hairston,0
1673,2409,Marcus Haislip,Marcus,Haislip,0
1674,76918,Chuck Halbert,Chuck,Halbert,0
1675,76919,Harvey Halbrook,Harvey,Halbrook,0
1676,76920,Bruce Hale,Bruce,Hale,0
1677,917,Jack Haley,Jack,Haley,0
1678,1630169,Tyrese Haliburton,Tyrese,Haliburton,1
1679,76922,Shaler Halimon,Shaler,Halimon,0
1680,1628985,Devon Hall,Devon,Hall,0
1681,1629743,Donta Hall,Donta,Hall,0
1682,1631160,Jordan Hall,Jordan,Hall,1
1683,1630221,Josh Hall,Josh,Hall,0
1684,200837,Mike Hall,Mike,Hall,0
1685,1629788,Tyler Hall,Tyler,Hall,0
1686,76923,Jeff Halliburton,Jeff,Halliburton,0
1687,1032,Darvin Ham,Darvin,Ham,0
1688,984,Steve Hamer,Steve,Hamer,0
1689,76925,Dale Hamilton,Dale,Hamilton,0
1690,1627772,Daniel Hamilton,Daniel,Hamilton,0
1691,76926,Dennis Hamilton,Dennis,Hamilton,0
1692,202706,Jordan Hamilton,Jordan,Hamilton,0
1693,203120,Justin Hamilton,Justin,Hamilton,0
1694,76927,Ralph Hamilton,Ralph,Hamilton,0
1695,1888,Richard Hamilton,Richard,Hamilton,0
